Line_no,Process_Name,Process_Time_0osec,Stack
68920,read_interface,174667,784
68921,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=8, FDIR=5, POST=39, Telem=39, Test_Exec=12, Read_thread = 5
68922,AHRS,0,1064
68923,ADU,9653,2480
68924,GPS,8000,2544
68925,EMS,7626,3816
68926,DIO,84426,888
68927,acutator,0,864
68928,CLAW,120480,3800
68929,annunciator,0,2824
68930,FDIR,6880,552
68931,test_execuPost_process,0,3264
68932,telemetry,0,4056
68933,data_validation,0,3000
68934,
68935,state_machine,0,3000
68936,ADAHRS,21653,3152
68937,Post_process,0,680
68938,read_interface,95520,784
68939,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=2, FDIR=5, POST=39, Telem=39, Test_Exec=12, Read_thread = 5
68940,AHRS,41494,1064
68941,ADU,9654,2480
68942,GPS,7520,2544
68943,EMS,7680,3816
68944,DIO,83414,888
68945,acutator,0,864
68946,CLAW,0,3800
68947,annunciator,0,2824
68948,FDIR,5867,552
68949,test_execuPost_process,0,3264
68950,telemetry,0,4056
68951,data_validation,0,3000
68952,
68953,state_machine,0,3000
68954,ADAHRS,30880,3152
68955,Post_process,0,680
68956,read_interface,92800,784
68957,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=5, FDIR=5, POST=39, Telem=39, Test_Exec=12, Read_thread = 5
68958,AHRS,0,1064
68959,ADU,9066,2480
68960,GPS,6453,2544
68961,EMS,7254,3816
68962,DIO,81760,888
68963,acutator,83680,864
68964,CLAW,0,3800
68965,annunciator,0,2824
68966,FDIR,5493,552
68967,test_execuPost_process,0,3264
68968,telemetry,0,4056
68969,data_validation,0,3000
68970,
68971,state_machine,0,3000
68972,ADAHRS,18613,3152
68973,Post_process,0,680
68974,read_interface,140640,784
68975,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=5, FDIR=5, POST=39, Telem=39, Test_Exec=12, Read_thread = 5
68976,AHRS,9333,1064
68977,ADU,46347,2480
68978,GPS,6987,2544
68979,EMS,7680,3816
68980,DIO,83360,888
68981,acutator,0,864
68982,CLAW,0,3800
68983,annunciator,0,2824
68984,FDIR,5494,552
68985,test_execuPost_process,0,3264
68986,telemetry,755787,4056
68987,data_validation,0,3000
68988,
68989,state_machine,0,3000
68990,ADAHRS,18827,3152
68991,Post_process,0,680
68992,read_interface,170986,784
68993,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=6, FDIR=5, POST=39, Telem=40, Test_Exec=12, Read_thread = 5
68994,AHRS,0,1064
68995,ADU,8640,2480
68996,GPS,6293,2544
68997,EMS,6880,3816
68998,DIO,91200,888
68999,acutator,0,864
69000,CLAW,0,3800
69001,annunciator,0,2824
69002,FDIR,5493,552
69003,test_execuPost_process,0,3264
69004,telemetry,0,4056
69005,data_validation,0,3000
69006,
69007,state_machine,0,3000
69008,ADAHRS,18560,3152
69009,Post_process,0,680
69010,read_interface,91894,784
69011,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=4, FDIR=5, POST=39, Telem=40, Test_Exec=12, Read_thread = 5
69012,AHRS,38933,1064
69013,ADU,9547,2480
69014,GPS,7520,2544
69015,EMS,8533,3816
69016,DIO,85013,888
69017,acutator,0,864
69018,CLAW,0,3800
69019,annunciator,117387,2824
69020,FDIR,5440,552
69021,test_execuPost_process,0,3264
69022,telemetry,0,4056
69023,data_validation,0,3000
69024,
69025,state_machine,0,3000
69026,ADAHRS,81120,3152
69027,Post_process,11413,680
69028,read_interface,257653,784
69029,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=5, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69030,AHRS,0,1064
69031,ADU,8960,2480
69032,GPS,7360,2544
69033,EMS,51253,3816
69034,DIO,83467,888
69035,acutator,0,864
69036,CLAW,0,3800
69037,annunciator,0,2824
69038,FDIR,6347,552
69039,test_execuPost_process,0,3264
69040,telemetry,0,4056
69041,data_validation,0,3000
69042,
69043,state_machine,0,3000
69044,ADAHRS,58613,3152
69045,Post_process,0,680
69046,read_interface,205227,784
69047,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=42, DIO=5, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69048,AHRS,9174,1064
69049,ADU,8853,2480
69050,GPS,6827,2544
69051,EMS,52907,3816
69052,DIO,90613,888
69053,acutator,0,864
69054,CLAW,0,3800
69055,annunciator,0,2824
69056,FDIR,5600,552
69057,test_execuPost_process,0,3264
69058,telemetry,0,4056
69059,data_validation,493387,3000
69060,
69061,state_machine,493387,3000
69062,ADAHRS,923147,3152
69063,Post_process,0,680
69064,read_interface,269973,784
69065,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69066,AHRS,0,1064
69067,ADU,9120,2480
69068,GPS,6933,2544
69069,EMS,53333,3816
69070,DIO,82400,888
69071,acutator,0,864
69072,CLAW,65813,3800
69073,annunciator,0,2824
69074,FDIR,5760,552
69075,test_execuPost_process,0,3264
69076,telemetry,0,4056
69077,data_validation,0,3000
69078,
69079,state_machine,0,3000
69080,ADAHRS,18933,3152
69081,Post_process,0,680
69082,read_interface,184320,784
69083,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=39, DIO=4, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69084,AHRS,39306,1064
69085,ADU,9333,2480
69086,GPS,7147,2544
69087,EMS,2191680,3816
69088,DIO,85813,888
69089,acutator,0,864
69090,CLAW,0,3800
69091,annunciator,0,2824
69092,FDIR,5920,552
69093,test_execuPost_process,0,3264
69094,telemetry,0,4056
69095,data_validation,0,3000
69096,
69097,state_machine,0,3000
69098,ADAHRS,30827,3152
69099,Post_process,0,680
69100,read_interface,77333,784
69101,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=39, DIO=7, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69102,AHRS,0,1064
69103,ADU,8480,2480
69104,GPS,6773,2544
69105,EMS,7574,3816
69106,DIO,82027,888
69107,acutator,84160,864
69108,CLAW,0,3800
69109,annunciator,0,2824
69110,FDIR,5920,552
69111,test_execuPost_process,0,3264
69112,telemetry,0,4056
69113,data_validation,0,3000
69114,
69115,state_machine,0,3000
69116,ADAHRS,18400,3152
69117,Post_process,0,680
69118,read_interface,71307,784
69119,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=39, DIO=3, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69120,AHRS,9494,1064
69121,ADU,8587,2480
69122,GPS,6614,2544
69123,EMS,7786,3816
69124,DIO,82880,888
69125,acutator,0,864
69126,CLAW,0,3800
69127,annunciator,0,2824
69128,FDIR,5493,552
69129,test_execuPost_process,0,3264
69130,telemetry,769706,4056
69131,data_validation,0,3000
69132,
69133,state_machine,0,3000
69134,ADAHRS,18560,3152
69135,Post_process,0,680
69136,read_interface,187840,784
69137,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69138,AHRS,0,1064
69139,ADU,10507,2480
69140,GPS,7200,2544
69141,EMS,7254,3816
69142,DIO,84533,888
69143,acutator,0,864
69144,CLAW,0,3800
69145,annunciator,0,2824
69146,FDIR,16053,552
69147,test_execuPost_process,0,3264
69148,telemetry,0,4056
69149,data_validation,0,3000
69150,
69151,state_machine,0,3000
69152,ADAHRS,21653,3152
69153,Post_process,0,680
69154,read_interface,159787,784
69155,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=39, CLAW=40, Data_valid=39, DIO=4, FDIR=5, POST=27, Telem=40, Test_Exec=12, Read_thread = 5
69156,AHRS,40586,1064
69157,ADU,34933,2480
69158,GPS,18026,2544
69159,EMS,9813,3816
69160,DIO,82720,888
69161,acutator,0,864
69162,CLAW,0,3800
69163,annunciator,102826,2824
69164,FDIR,5654,552
69165,test_execuPost_process,0,3264
69166,telemetry,0,4056
69167,data_validation,0,3000
69168,
69169,state_machine,0,3000
69170,ADAHRS,18614,3152
69171,Post_process,11573,680
69172,read_interface,73920,784
69173,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=12, Read_thread = 5
69174,AHRS,0,1064
69175,ADU,9227,2480
69176,GPS,6667,2544
69177,EMS,7360,3816
69178,DIO,81707,888
69179,acutator,0,864
69180,CLAW,0,3800
69181,annunciator,0,2824
69182,FDIR,5546,552
69183,test_execuPost_process,0,3264
69184,telemetry,0,4056
69185,data_validation,0,3000
69186,
69187,state_machine,0,3000
69188,ADAHRS,18506,3152
69189,Post_process,0,680
69190,read_interface,76480,784
69191,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=12, Read_thread = 5
69192,AHRS,8747,1064
69193,ADU,7840,2480
69194,GPS,6933,2544
69195,EMS,7467,3816
69196,DIO,88587,888
69197,acutator,0,864
69198,CLAW,0,3800
69199,annunciator,0,2824
69200,FDIR,5494,552
69201,test_execuPost_process,0,3264
69202,telemetry,0,4056
69203,data_validation,494400,3000
69204,
69205,state_machine,494400,3000
69206,ADAHRS,18827,3152
69207,Post_process,0,680
69208,read_interface,349813,784
69209,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=12, Read_thread = 5
69210,AHRS,0,1064
69211,ADU,8906,2480
69212,GPS,7254,2544
69213,EMS,51680,3816
69214,DIO,84213,888
69215,acutator,0,864
69216,CLAW,65813,3800
69217,annunciator,0,2824
69218,FDIR,5813,552
69219,test_execuPost_process,0,3264
69220,telemetry,0,4056
69221,data_validation,0,3000
69222,
69223,state_machine,0,3000
69224,ADAHRS,57067,3152
69225,Post_process,0,680
69226,read_interface,226027,784
69227,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=40, Test_Exec=12, Read_thread = 5
69228,AHRS,40213,1064
69229,ADU,10560,2480
69230,GPS,8586,2544
69231,EMS,54240,3816
69232,DIO,88640,888
69233,acutator,0,864
69234,CLAW,0,3800
69235,annunciator,0,2824
69236,FDIR,6880,552
69237,test_execuPost_process,0,3264
69238,telemetry,0,4056
69239,data_validation,0,3000
69240,
69241,state_machine,0,3000
69242,ADAHRS,921386,3152
69243,Post_process,0,680
69244,read_interface,173280,784
69245,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=6, FDIR=5, POST=40, Telem=40, Test_Exec=12, Read_thread = 5
69246,AHRS,0,1064
69247,ADU,8747,2480
69248,GPS,6560,2544
69249,EMS,64106,3816
69250,DIO,82560,888
69251,acutator,82293,864
69252,CLAW,0,3800
69253,annunciator,0,2824
69254,FDIR,5973,552
69255,test_execuPost_process,0,3264
69256,telemetry,0,4056
69257,data_validation,0,3000
69258,
69259,state_machine,0,3000
69260,ADAHRS,19147,3152
69261,Post_process,0,680
69262,read_interface,167093,784
69263,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=4, FDIR=5, POST=40, Telem=40, Test_Exec=12, Read_thread = 5
69264,AHRS,8960,1064
69265,ADU,9600,2480
69266,GPS,6987,2544
69267,EMS,2186507,3816
69268,DIO,87200,888
69269,acutator,0,864
69270,CLAW,0,3800
69271,annunciator,0,2824
69272,FDIR,5494,552
69273,test_execuPost_process,4000,3264
69274,telemetry,766934,4056
69275,data_validation,0,3000
69276,
69277,state_machine,0,3000
69278,ADAHRS,30933,3152
69279,Post_process,0,680
69280,read_interface,173173,784
69281,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=8, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69282,AHRS,0,1064
69283,ADU,8747,2480
69284,GPS,6720,2544
69285,EMS,7680,3816
69286,DIO,84800,888
69287,acutator,0,864
69288,CLAW,0,3800
69289,annunciator,0,2824
69290,FDIR,5600,552
69291,test_execuPost_process,44267,3264
69292,telemetry,0,4056
69293,data_validation,0,3000
69294,
69295,state_machine,0,3000
69296,ADAHRS,19147,3152
69297,Post_process,0,680
69298,read_interface,92160,784
69299,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=2, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69300,AHRS,40694,1064
69301,ADU,8373,2480
69302,GPS,7040,2544
69303,EMS,7680,3816
69304,DIO,83200,888
69305,acutator,0,864
69306,CLAW,0,3800
69307,annunciator,114134,2824
69308,FDIR,5440,552
69309,test_execuPost_process,0,3264
69310,telemetry,0,4056
69311,data_validation,0,3000
69312,
69313,state_machine,0,3000
69314,ADAHRS,19040,3152
69315,Post_process,11574,680
69316,read_interface,94400,784
69317,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69318,AHRS,0,1064
69319,ADU,9387,2480
69320,GPS,6933,2544
69321,EMS,7147,3816
69322,DIO,81280,888
69323,acutator,0,864
69324,CLAW,0,3800
69325,annunciator,0,2824
69326,FDIR,5600,552
69327,test_execuPost_process,0,3264
69328,telemetry,0,4056
69329,data_validation,0,3000
69330,
69331,state_machine,0,3000
69332,ADAHRS,18613,3152
69333,Post_process,0,680
69334,read_interface,141334,784
69335,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=39, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69336,AHRS,10826,1064
69337,ADU,48160,2480
69338,GPS,7787,2544
69339,EMS,8160,3816
69340,DIO,92853,888
69341,acutator,0,864
69342,CLAW,0,3800
69343,annunciator,0,2824
69344,FDIR,6613,552
69345,test_execuPost_process,0,3264
69346,telemetry,0,4056
69347,data_validation,484586,3000
69348,
69349,state_machine,484586,3000
69350,ADAHRS,19254,3152
69351,Post_process,0,680
69352,read_interface,171253,784
69353,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69354,AHRS,0,1064
69355,ADU,9706,2480
69356,GPS,7200,2544
69357,EMS,7146,3816
69358,DIO,93760,888
69359,acutator,0,864
69360,CLAW,64960,3800
69361,annunciator,0,2824
69362,FDIR,5813,552
69363,test_execuPost_process,0,3264
69364,telemetry,0,4056
69365,data_validation,0,3000
69366,
69367,state_machine,0,3000
69368,ADAHRS,19200,3152
69369,Post_process,0,680
69370,read_interface,93440,784
69371,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=4, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69372,AHRS,40640,1064
69373,ADU,8694,2480
69374,GPS,6720,2544
69375,EMS,7787,3816
69376,DIO,93974,888
69377,acutator,0,864
69378,CLAW,0,3800
69379,annunciator,0,2824
69380,FDIR,5867,552
69381,test_execuPost_process,0,3264
69382,telemetry,0,4056
69383,data_validation,0,3000
69384,
69385,state_machine,0,3000
69386,ADAHRS,18720,3152
69387,Post_process,0,680
69388,read_interface,256373,784
69389,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69390,AHRS,0,1064
69391,ADU,9280,2480
69392,GPS,6667,2544
69393,EMS,51360,3816
69394,DIO,82826,888
69395,acutator,83200,864
69396,CLAW,0,3800
69397,annunciator,0,2824
69398,FDIR,5493,552
69399,test_execuPost_process,0,3264
69400,telemetry,0,4056
69401,data_validation,0,3000
69402,
69403,state_machine,0,3000
69404,ADAHRS,69600,3152
69405,Post_process,0,680
69406,read_interface,204427,784
69407,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=40, Telem=42, Test_Exec=12, Read_thread = 5
69408,AHRS,8587,1064
69409,ADU,9013,2480
69410,GPS,7200,2544
69411,EMS,65600,3816
69412,DIO,87414,888
69413,acutator,0,864
69414,CLAW,0,3800
69415,annunciator,0,2824
69416,FDIR,5707,552
69417,test_execuPost_process,0,3264
69418,telemetry,757866,4056
69419,data_validation,0,3000
69420,
69421,state_machine,0,3000
69422,ADAHRS,908266,3152
69423,Post_process,0,680
69424,read_interface,267733,784
69425,,, ADU=6,AHRS=11,GPS=6, EMS=6, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=40, Telem=39, Test_Exec=12, Read_thread = 5
69426,AHRS,0,1064
69427,ADU,9013,2480
69428,GPS,6613,2544
69429,EMS,53387,3816
69430,DIO,83253,888
69431,acutator,0,864
69432,CLAW,0,3800
69433,annunciator,0,2824
69434,FDIR,5760,552
69435,test_execuPost_process,0,3264
69436,telemetry,0,4056
69437,data_validation,0,3000
69438,
69439,state_machine,0,3000
69440,ADAHRS,18827,3152
69441,Post_process,0,680
69442,read_interface,179627,784
69443,,, ADU=4,AHRS=11,GPS=4, EMS=4, ADAHRS=5, Actu=40, Annun_Pann=40, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=40, Telem=39, Test_Exec=12, Read_thread = 5
69444,AHRS,39787,1064
69445,ADU,9707,2480
69446,GPS,7627,2544
69447,EMS,2200480,3816
69448,DIO,85813,888
69449,acutator,0,864
69450,CLAW,0,3800
69451,annunciator,108373,2824
69452,FDIR,6293,552
69453,test_execuPost_process,0,3264
69454,telemetry,0,4056
69455,data_validation,0,3000
69456,
69457,state_machine,0,3000
69458,ADAHRS,31840,3152
69459,Post_process,11840,680
69460,read_interface,74613,784
69461,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=7, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69462,AHRS,0,1064
69463,ADU,9013,2480
69464,GPS,7200,2544
69465,EMS,7413,3816
69466,DIO,82240,888
69467,acutator,0,864
69468,CLAW,0,3800
69469,annunciator,0,2824
69470,FDIR,5974,552
69471,test_execuPost_process,0,3264
69472,telemetry,0,4056
69473,data_validation,0,3000
69474,
69475,state_machine,0,3000
69476,ADAHRS,18987,3152
69477,Post_process,0,680
69478,read_interface,74400,784
69479,,, ADU=5,AHRS=9,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=3, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69480,AHRS,8640,1064
69481,ADU,7680,2480
69482,GPS,6880,2544
69483,EMS,7413,3816
69484,DIO,88160,888
69485,acutator,0,864
69486,CLAW,0,3800
69487,annunciator,0,2824
69488,FDIR,5493,552
69489,test_execuPost_process,0,3264
69490,telemetry,0,4056
69491,data_validation,493707,3000
69492,
69493,state_machine,493707,3000
69494,ADAHRS,18613,3152
69495,Post_process,0,680
69496,read_interface,189120,784
69497,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69498,AHRS,0,1064
69499,ADU,9387,2480
69500,GPS,7093,2544
69501,EMS,7147,3816
69502,DIO,92480,888
69503,acutator,0,864
69504,CLAW,64694,3800
69505,annunciator,0,2824
69506,FDIR,5547,552
69507,test_execuPost_process,0,3264
69508,telemetry,0,4056
69509,data_validation,0,3000
69510,
69511,state_machine,0,3000
69512,ADAHRS,19040,3152
69513,Post_process,0,680
69514,read_interface,159520,784
69515,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69516,AHRS,40640,1064
69517,ADU,47253,2480
69518,GPS,7413,2544
69519,EMS,8053,3816
69520,DIO,83947,888
69521,acutator,0,864
69522,CLAW,0,3800
69523,annunciator,0,2824
69524,FDIR,5813,552
69525,test_execuPost_process,0,3264
69526,telemetry,0,4056
69527,data_validation,0,3000
69528,
69529,state_machine,0,3000
69530,ADAHRS,18613,3152
69531,Post_process,0,680
69532,read_interface,74667,784
69533,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69534,AHRS,0,1064
69535,ADU,9014,2480
69536,GPS,7147,2544
69537,EMS,7467,3816
69538,DIO,120427,888
69539,acutator,83680,864
69540,CLAW,0,3800
69541,annunciator,0,2824
69542,FDIR,6507,552
69543,test_execuPost_process,0,3264
69544,telemetry,0,4056
69545,data_validation,0,3000
69546,
69547,state_machine,0,3000
69548,ADAHRS,20694,3152
69549,Post_process,0,680
69550,read_interface,73227,784
69551,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=5, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69552,AHRS,9653,1064
69553,ADU,8373,2480
69554,GPS,7253,2544
69555,EMS,7307,3816
69556,DIO,83466,888
69557,acutator,0,864
69558,CLAW,0,3800
69559,annunciator,0,2824
69560,FDIR,5386,552
69561,test_execuPost_process,0,3264
69562,telemetry,882347,4056
69563,data_validation,0,3000
69564,
69565,state_machine,0,3000
69566,ADAHRS,19093,3152
69567,Post_process,0,680
69568,read_interface,347253,784
69569,,, ADU=5,AHRS=10,GPS=5, EMS=5, ADAHRS=5, Actu=40, Annun_Pann=42, CLAW=40, Data_valid=40, DIO=6, FDIR=5, POST=42, Telem=39, Test_Exec=12, Read_thread = 5
69570,AHRS,0,1064
69571,ADU,8533,2480
69572,GPS,7147,2544
69573,EMS,50240,3816
69574,DIO,83307,888
69575,acutator,0,864
69576,CLAW,0,3800
